# wheel sector station super_layer layer wire local_x local_y local_z global_x global_y global_z phi eta length
0 1 2 2 4 4 -107.1000 -1.7500 -8.3500 520.8250 -23.1800 -106.2500 -0.0445 -0.2024 247.0000
0 1 2 2 4 5 -102.9000 -1.7500 -8.3500 520.8250 -23.1800 -102.0500 -0.0445 -0.1945 247.0000
0 1 2 2 4 6 -98.7000 -1.7500 -8.3500 520.8250 -23.1800 -97.8500 -0.0445 -0.1866 247.0000
0 1 2 2 4 7 -94.5000 -1.7500 -8.3500 520.8250 -23.1800 -93.6500 -0.0445 -0.1787 247.0000
0 1 2 2 4 8 -90.3000 -1.7500 -8.3500 520.8250 -23.1800 -89.4500 -0.0445 -0.1707 247.0000
0 1 2 2 4 9 -86.1000 -1.7500 -8.3500 520.8250 -23.1800 -85.2500 -0.0445 -0.1628 247.0000
0 1 2 2 4 10 -81.9000 -1.7500 -8.3500 520.8250 -23.1800 -81.0500 -0.0445 -0.1548 247.0000
0 1 2 2 4 11 -77.7000 -1.7500 -8.3500 520.8250 -23.1800 -76.8500 -0.0445 -0.1469 247.0000
0 1 2 2 4 12 -73.5000 -1.7500 -8.3500 520.8250 -23.1800 -72.6500 -0.0445 -0.1389 247.0000
0 1 2 2 4 13 -69.3000 -1.7500 -8.3500 520.8250 -23.1800 -68.4500 -0.0445 -0.1309 247.0000
0 1 2 2 4 14 -65.1000 -1.7500 -8.3500 520.8250 -23.1800 -64.2500 -0.0445 -0.1229 247.0000
0 1 2 2 4 15 -60.9000 -1.7500 -8.3500 520.8250 -23.1800 -60.0500 -0.0445 -0.1149 247.0000
0 1 2 2 4 16 -56.7000 -1.7500 -8.3500 520.8250 -23.1800 -55.8500 -0.0445 -0.1069 247.0000
0 1 2 2 4 17 -52.5000 -1.7500 -8.3500 520.8250 -23.1800 -51.6500 -0.0445 -0.0989 247.0000
0 1 2 2 4 18 -48.3000 -1.7500 -8.3500 520.8250 -23.1800 -47.4500 -0.0445 -0.0909 247.0000
0 1 2 2 4 19 -44.1000 -1.7500 -8.3500 520.8250 -23.1800 -43.2500 -0.0445 -0.0829 247.0000
0 1 2 2 4 20 -39.9000 -1.7500 -8.3500 520.8250 -23.1800 -39.0500 -0.0445 -0.0748 247.0000
0 1 2 2 4 21 -35.7000 -1.7500 -8.3500 520.8250 -23.1800 -34.8500 -0.0445 -0.0668 247.0000
0 1 2 2 4 22 -31.5000 -1.7500 -8.3500 520.8250 -23.1800 -30.6500 -0.0445 -0.0588 247.0000
0 1 2 2 4 23 -27.3000 -1.7500 -8.3500 520.8250 -23.1800 -26.4500 -0.0445 -0.0507 247.0000
0 1 2 2 4 24 -23.1000 -1.7500 -8.3500 520.8250 -23.1800 -22.2500 -0.0445 -0.0427 247.0000
0 1 2 2 4 25 -18.9000 -1.7500 -8.3500 520.8250 -23.1800 -18.0500 -0.0445 -0.0346 247.0000
0 1 2 2 4 26 -14.7000 -1.7500 -8.3500 520.8250 -23.1800 -13.8500 -0.0445 -0.0266 247.0000
0 1 2 2 4 27 -10.5000 -1.7500 -8.3500 520.8250 -23.1800 -9.6500 -0.0445 -0.0185 247.0000
0 1 2 2 4 28 -6.3000 -1.7500 -8.3500 520.8250 -23.1800 -5.4500 -0.0445 -0.0105 247.0000
0 1 2 2 4 29 -2.1000 -1.7500 -8.3500 520.8250 -23.1800 -1.2500 -0.0445 -0.0024 247.0000
0 1 2 2 4 30 2.1000 -1.7500 -8.3500 520.8250 -23.1800 2.9500 -0.0445 0.0057 247.0000
0 1 2 2 4 31 6.3000 -1.7500 -8.3500 520.8250 -23.1800 7.1500 -0.0445 0.0137 247.0000
0 1 2 2 4 32 10.5000 -1.7500 -8.3500 520.8250 -23.1800 11.3500 -0.0445 0.0218 247.0000
0 1 2 2 4 33 14.7000 -1.7500 -8.3500 520.8250 -23.1800 15.5500 -0.0445 0.0298 247.0000
0 1 2 2 4 34 18.9000 -1.7500 -8.3500 520.8250 -23.1800 19.7500 -0.0445 0.0379 247.0000
0 1 2 2 4 35 23.1000 -1.7500 -8.3500 520.8250 -23.1800 23.9500 -0.0445 0.0459 247.0000
0 1 2 2 4 36 27.3000 -1.7500 -8.3500 520.8250 -23.1800 28.1500 -0.0445 0.0540 247.0000
0 1 2 2 4 37 31.5000 -1.7500 -8.3500 520.8250 -23.1800 32.3500 -0.0445 0.0620 247.0000
0 1 2 2 4 38 35.7000 -1.7500 -8.3500 520.8250 -23.1800 36.5500 -0.0445 0.0701 247.0000
0 1 2 2 4 39 39.9000 -1.7500 -8.3500 520.8250 -23.1800 40.7500 -0.0445 0.0781 247.0000
0 1 2 2 4 40 44.1000 -1.7500 -8.3500 520.8250 -23.1800 44.9500 -0.0445 0.0861 247.0000
0 1 2 2 4 41 48.3000 -1.7500 -8.3500 520.8250 -23.1800 49.1500 -0.0445 0.0941 247.0000
0 1 2 2 4 42 52.5000 -1.7500 -8.3500 520.8250 -23.1800 53.3500 -0.0445 0.1022 247.0000
0 1 2 2 4 43 56.7000 -1.7500 -8.3500 520.8250 -23.1800 57.5500 -0.0445 0.1102 247.0000
0 1 2 2 4 44 60.9000 -1.7500 -8.3500 520.8250 -23.1800 61.7500 -0.0445 0.1182 247.0000
0 1 2 2 4 45 65.1000 -1.7500 -8.3500 520.8250 -23.1800 65.9500 -0.0445 0.1262 247.0000
0 1 2 2 4 46 69.3000 -1.7500 -8.3500 520.8250 -23.1800 70.1500 -0.0445 0.1342 247.0000
0 1 2 2 4 47 73.5000 -1.7500 -8.3500 520.8250 -23.1800 74.3500 -0.0445 0.1421 247.0000
0 1 2 2 4 48 77.7000 -1.7500 -8.3500 520.8250 -23.1800 78.5500 -0.0445 0.1501 247.0000
0 1 2 2 4 49 81.9000 -1.7500 -8.3500 520.8250 -23.1800 82.7500 -0.0445 0.1581 247.0000
0 1 2 2 4 50 86.1000 -1.7500 -8.3500 520.8250 -23.1800 86.9500 -0.0445 0.1660 247.0000
0 1 2 2 4 51 90.3000 -1.7500 -8.3500 520.8250 -23.1800 91.1500 -0.0445 0.1740 247.0000
0 1 2 2 4 52 94.5000 -1.7500 -8.3500 520.8250 -23.1800 95.3500 -0.0445 0.1819 247.0000
0 1 2 2 4 53 98.7000 -1.7500 -8.3500 520.8250 -23.1800 99.5500 -0.0445 0.1898 247.0000
0 1 2 2 4 54 102.9000 -1.7500 -8.3500 520.8250 -23.1800 103.7500 -0.0445 0.1977 247.0000
0 1 2 2 4 55 107.1000 -1.7500 -8.3500 520.8250 -23.1800 107.9500 -0.0445 0.2056 247.0000
0 1 2 2 4 56 111.3000 -1.7500 -8.3500 520.8250 -23.1800 112.1500 -0.0445 0.2135 247.0000
0 1 2 2 4 57 115.5000 -1.7500 -8.3500 520.8250 -23.1800 116.3500 -0.0445 0.2214 247.0000
0 1 3 1 1 1 -149.5500 0.0000 11.9000 605.9750 -127.4700 0.8500 -0.2073 0.0014 234.8000
0 1 3 1 1 2 -145.3500 0.0000 11.9000 605.9750 -123.2700 0.8500 -0.2007 0.0014 234.8000
0 1 3 1 1 3 -141.1500 0.0000 11.9000 605.9750 -119.0700 0.8500 -0.1940 0.0014 234.8000
0 1 3 1 1 4 -136.9500 0.0000 11.9000 605.9750 -114.8700 0.8500 -0.1873 0.0014 234.8000
0 1 3 1 1 5 -132.7500 0.0000 11.9000 605.9750 -110.6700 0.8500 -0.1806 0.0014 234.8000
0 1 3 1 1 6 -128.5500 0.0000 11.9000 605.9750 -106.4700 0.8500 -0.1739 0.0014 234.8000
0 1 3 1 1 7 -124.3500 0.0000 11.9000 605.9750 -102.2700 0.8500 -0.1672 0.0014 234.8000
0 1 3 1 1 8 -120.1500 0.0000 11.9000 605.9750 -98.0700 0.8500 -0.1604 0.0014 234.8000
0 1 3 1 1 9 -115.9500 0.0000 11.9000 605.9750 -93.8700 0.8500 -0.1537 0.0014 234.8000
0 1 3 1 1 10 -111.7500 0.0000 11.9000 605.9750 -89.6700 0.8500 -0.1469 0.0014 234.8000
0 1 3 1 1 11 -107.5500 0.0000 11.9000 605.9750 -85.4700 0.8500 -0.1401 0.0014 234.8000
0 1 3 1 1 12 -103.3500 0.0000 11.9000 605.9750 -81.2700 0.8500 -0.1333 0.0014 234.8000
0 1 3 1 1 13 -99.1500 0.0000 11.9000 605.9750 -77.0700 0.8500 -0.1265 0.0014 234.8000
0 1 3 1 1 14 -94.9500 0.0000 11.9000 605.9750 -72.8700 0.8500 -0.1197 0.0014 234.8000
0 1 3 1 1 15 -90.7500 0.0000 11.9000 605.9750 -68.6700 0.8500 -0.1128 0.0014 234.8000
0 1 3 1 1 16 -86.5500 0.0000 11.9000 605.9750 -64.4700 0.8500 -0.1060 0.0014 234.8000
0 1 3 1 1 17 -82.3500 0.0000 11.9000 605.9750 -60.2700 0.8500 -0.0991 0.0014 234.8000
0 1 3 1 1 18 -78.1500 0.0000 11.9000 605.9750 -56.0700 0.8500 -0.0923 0.0014 234.8000
0 1 3 1 1 19 -73.9500 0.0000 11.9000 605.9750 -51.8700 0.8500 -0.0854 0.0014 234.8000
0 1 3 1 1 20 -69.7500 0.0000 11.9000 605.9750 -47.6700 0.8500 -0.0785 0.0014 234.8000
0 1 3 1 1 21 -65.5500 0.0000 11.9000 605.9750 -43.4700 0.8500 -0.0716 0.0014 234.8000
0 1 3 1 1 22 -61.3500 0.0000 11.9000 605.9750 -39.2700 0.8500 -0.0647 0.0014 234.8000
0 1 3 1 1 23 -57.1500 0.0000 11.9000 605.9750 -35.0700 0.8500 -0.0578 0.0014 234.8000
0 1 3 1 1 24 -52.9500 0.0000 11.9000 605.9750 -30.8700 0.8500 -0.0509 0.0014 234.8000
0 1 3 1 1 25 -48.7500 0.0000 11.9000 605.9750 -26.6700 0.8500 -0.0440 0.0014 234.8000
0 1 3 1 1 26 -44.5500 0.0000 11.9000 605.9750 -22.4700 0.8500 -0.0371 0.0014 234.8000
0 1 3 1 1 27 -40.3500 0.0000 11.9000 605.9750 -18.2700 0.8500 -0.0301 0.0014 234.8000
0 1 3 1 1 28 -36.1500 0.0000 11.9000 605.9750 -14.0700 0.8500 -0.0232 0.0014 234.8000
0 1 3 1 1 29 -31.9500 0.0000 11.9000 605.9750 -9.8700 0.8500 -0.0163 0.0014 234.8000
0 1 3 1 1 30 -27.7500 0.0000 11.9000 605.9750 -5.6700 0.8500 -0.0094 0.0014 234.8000
0 1 3 1 1 31 -23.5500 0.0000 11.9000 605.9750 -1.4700 0.8500 -0.0024 0.0014 234.8000
0 1 3 1 1 32 -19.3500 0.0000 11.9000 605.9750 2.7300 0.8500 0.0045 0.0014 234.8000
0 1 3 1 1 33 -15.1500 0.0000 11.9000 605.9750 6.9300 0.8500 0.0114 0.0014 234.8000
0 1 3 1 1 34 -10.9500 0.0000 11.9000 605.9750 11.1300 0.8500 0.0184 0.0014 234.8000
0 1 3 1 1 35 -6.7500 0.0000 11.9000 605.9750 15.3300 0.8500 0.0253 0.0014 234.8000
0 1 3 1 1 36 -2.5500 0.0000 11.9000 605.9750 19.5300 0.8500 0.0322 0.0014 234.8000
0 1 3 1 1 37 1.6500 0.0000 11.9000 605.9750 23.7300 0.8500 0.0391 0.0014 234.8000
0 1 3 1 1 38 5.8500 0.0000 11.9000 605.9750 27.9300 0.8500 0.0461 0.0014 234.8000
0 1 3 1 1 39 10.0500 0.0000 11.9000 605.9750 32.1300 0.8500 0.0530 0.0014 234.8000
0 1 3 1 1 40 14.2500 0.0000 11.9000 605.9750 36.3300 0.8500 0.0599 0.0014 234.8000
0 1 3 1 1 41 18.4500 0.0000 11.9000 605.9750 40.5300 0.8500 0.0668 0.0014 234.8000
0 1 3 1 1 42 22.6500 0.0000 11.9000 605.9750 44.7300 0.8500 0.0737 0.0014 234.8000
0 1 3 1 1 43 26.8500 0.0000 11.9000 605.9750 48.9300 0.8500 0.0806 0.0014 234.8000
0 1 3 1 1 44 31.0500 0.0000 11.9000 605.9750 53.1300 0.8500 0.0875 0.0014 234.8000
0 1 3 1 1 45 35.2500 0.0000 11.9000 605.9750 57.3300 0.8500 0.0943 0.0014 234.8000
0 1 3 1 1 46 39.4500 0.0000 11.9000 605.9750 61.5300 0.8500 0.1012 0.0014 234.8000
0 1 3 1 1 47 43.6500 0.0000 11.9000 605.9750 65.7300 0.8500 0.1080 0.0014 234.8000
0 1 3 1 1 48 47.8500 0.0000 11.9000 605.9750 69.9300 0.8500 0.1149 0.0014 234.8000
0 1 3 1 1 49 52.0500 0.0000 11.9000 605.9750 74.1300 0.8500 0.1217 0.0014 234.8000
0 1 3 1 1 50 56.2500 0.0000 11.9000 605.9750 78.3300 0.8500 0.1285 0.0014 234.8000
0 1 3 1 1 51 60.4500 0.0000 11.9000 605.9750 82.5300 0.8500 0.1354 0.0014 234.8000
0 1 3 1 1 52 64.6500 0.0000 11.9000 605.9750 86.7300 0.8500 0.1422 0.0014 234.8000
0 1 3 1 1 53 68.8500 0.0000 11.9000 605.9750 90.9300 0.8500 0.1489 0.0014 234.8000
0 1 3 1 1 54 73.0500 0.0000 11.9000 605.9750 95.1300 0.8500 0.1557 0.0014 234.8000
0 1 3 1 1 55 77.2500 0.0000 11.9000 605.9750 99.3300 0.8500 0.1625 0.0014 234.8000
0 1 3 1 1 56 81.4500 0.0000 11.9000 605.9750 103.5300 0.8500 0.1692 0.0014 234.8000
0 1 3 1 1 57 85.6500 0.0000 11.9000 605.9750 107.7300 0.8500 0.1759 0.0014 234.8000
0 1 3 1 1 58 89.8500 0.0000 11.9000 605.9750 111.9300 0.8500 0.1827 0.0014 234.8000
0 1 3 1 1 59 94.0500 0.0000 11.9000 605.9750 116.1300 0.8500 0.1893 0.0014 234.8000
0 1 3 1 1 60 98.2500 0.0000 11.9000 605.9750 120.3300 0.8500 0.1960 0.0014 234.8000
0 1 3 1 1 61 102.4500 0.0000 11.9000 605.9750 124.5300 0.8500 0.2027 0.0014 234.8000
0 1 3 1 1 62 106.6500 0.0000 11.9000 605.9750 128.7300 0.8500 0.2093 0.0014 234.8000
0 1 3 1 1 63 110.8500 0.0000 11.9000 605.9750 132.9300 0.8500 0.2159 0.0014 234.8000
0 1 3 1 1 64 115.0500 0.0000 11.9000 605.9750 137.1300 0.8500 0.2225 0.0014 234.8000
0 1 3 1 1 65 119.2500 0.0000 11.9000 605.9750 141.3300 0.8500 0.2291 0.0014 234.8000
0 1 3 1 1 66 123.4500 0.0000 11.9000 605.9750 145.5300 0.8500 0.2357 0.0014 234.8000
0 1 3 1 1 67 127.6500 0.0000 11.9000 605.9750 149.7300 0.8500 0.2422 0.0014 234.8000
0 1 3 1 1 68 131.8500 0.0000 11.9000 605.9750 153.9300 0.8500 0.2488 0.0014 234.8000
0 1 3 1 1 69 136.0500 0.0000 11.9000 605.9750 158.1300 0.8500 0.2553 0.0014 234.8000
0 1 3 1 1 70 140.2500 0.0000 11.9000 605.9750 162.3300 0.8500 0.2617 0.0014 234.8000
0 1 3 1 1 71 144.4500 0.0000 11.9000 605.9750 166.5300 0.8500 0.2682 0.0014 234.8000
0 1 3 1 2 1 -151.6500 0.0000 10.6000 607.2750 -129.5700 0.8500 -0.2102 0.0014 234.8000
0 1 3 1 2 2 -147.4500 0.0000 10.6000 607.2750 -125.3700 0.8500 -0.2036 0.0014 234.8000
0 1 3 1 2 3 -143.2500 0.0000 10.6000 607.2750 -121.1700 0.8500 -0.1969 0.0014 234.8000
0 1 3 1 2 4 -139.0500 0.0000 10.6000 607.2750 -116.9700 0.8500 -0.1903 0.0014 234.8000
0 1 3 1 2 5 -134.8500 0.0000 10.6000 607.2750 -112.7700 0.8500 -0.1836 0.0014 234.8000
0 1 3 1 2 6 -130.6500 0.0000 10.6000 607.2750 -108.5700 0.8500 -0.1769 0.0014 234.8000
0 1 3 1 2 7 -126.4500 0.0000 10.6000 607.2750 -104.3700 0.8500 -0.1702 0.0014 234.8000
0 1 3 1 2 8 -122.2500 0.0000 10.6000 607.2750 -100.1700 0.8500 -0.1635 0.0014 234.8000
0 1 3 1 2 9 -118.0500 0.0000 10.6000 607.2750 -95.9700 0.8500 -0.1567 0.0014 234.8000
0 1 3 1 2 10 -113.8500 0.0000 10.6000 607.2750 -91.7700 0.8500 -0.1500 0.0014 234.8000
0 1 3 1 2 11 -109.6500 0.0000 10.6000 607.2750 -87.5700 0.8500 -0.1432 0.0014 234.8000
0 1 3 1 2 12 -105.4500 0.0000 10.6000 607.2750 -83.3700 0.8500 -0.1364 0.0014 234.8000
0 1 3 1 2 13 -101.2500 0.0000 10.6000 607.2750 -79.1700 0.8500 -0.1296 0.0014 234.8000
0 1 3 1 2 14 -97.0500 0.0000 10.6000 607.2750 -74.9700 0.8500 -0.1228 0.0014 234.8000
0 1 3 1 2 15 -92.8500 0.0000 10.6000 607.2750 -70.7700 0.8500 -0.1160 0.0014 234.8000
0 1 3 1 2 16 -88.6500 0.0000 10.6000 607.2750 -66.5700 0.8500 -0.1092 0.0014 234.8000
0 1 3 1 2 17 -84.4500 0.0000 10.6000 607.2750 -62.3700 0.8500 -0.1023 0.0014 234.8000
0 1 3 1 2 18 -80.2500 0.0000 10.6000 607.2750 -58.1700 0.8500 -0.0955 0.0014 234.8000
0 1 3 1 2 19 -76.0500 0.0000 10.6000 607.2750 -53.9700 0.8500 -0.0886 0.0014 234.8000
0 1 3 1 2 20 -71.8500 0.0000 10.6000 607.2750 -49.7700 0.8500 -0.0818 0.0014 234.8000
0 1 3 1 2 21 -67.6500 0.0000 10.6000 607.2750 -45.5700 0.8500 -0.0749 0.0014 234.8000
0 1 3 1 2 22 -63.4500 0.0000 10.6000 607.2750 -41.3700 0.8500 -0.0680 0.0014 234.8000
0 1 3 1 2 23 -59.2500 0.0000 10.6000 607.2750 -37.1700 0.8500 -0.0611 0.0014 234.8000
0 1 3 1 2 24 -55.0500 0.0000 10.6000 607.2750 -32.9700 0.8500 -0.0542 0.0014 234.8000
0 1 3 1 2 25 -50.8500 0.0000 10.6000 607.2750 -28.7700 0.8500 -0.0473 0.0014 234.8000
0 1 3 1 2 26 -46.6500 0.0000 10.6000 607.2750 -24.5700 0.8500 -0.0404 0.0014 234.8000
0 1 3 1 2 27 -42.4500 0.0000 10.6000 607.2750 -20.3700 0.8500 -0.0335 0.0014 234.8000
0 1 3 1 2 28 -38.2500 0.0000 10.6000 607.2750 -16.1700 0.8500 -0.0266 0.0014 234.8000
0 1 3 1 2 29 -34.0500 0.0000 10.6000 607.2750 -11.9700 0.8500 -0.0197 0.0014 234.8000
0 1 3 1 2 30 -29.8500 0.0000 10.6000 607.2750 -7.7700 0.8500 -0.0128 0.0014 234.8000
0 1 3 1 2 31 -25.6500 0.0000 10.6000 607.2750 -3.5700 0.8500 -0.0059 0.0014 234.8000
0 1 3 1 2 32 -21.4500 0.0000 10.6000 607.2750 0.6300 0.8500 0.0010 0.0014 234.8000
0 1 3 1 2 33 -17.2500 0.0000 10.6000 607.2750 4.8300 0.8500 0.0080 0.0014 234.8000
0 1 3 1 2 34 -13.0500 0.0000 10.6000 607.2750 9.0300 0.8500 0.0149 0.0014 234.8000
0 1 3 1 2 35 -8.8500 0.0000 10.6000 607.2750 13.2300 0.8500 0.0218 0.0014 234.8000
0 1 3 1 2 36 -4.6500 0.0000 10.6000 607.2750 17.4300 0.8500 0.0287 0.0014 234.8000
0 1 3 1 2 37 -0.4500 0.0000 10.6000 607.2750 21.6300 0.8500 0.0356 0.0014 234.8000
0 1 3 1 2 38 3.7500 0.0000 10.6000 607.2750 25.8300 0.8500 0.0425 0.0014 234.8000
0 1 3 1 2 39 7.9500 0.0000 10.6000 607.2750 30.0300 0.8500 0.0494 0.0014 234.8000
0 1 3 1 2 40 12.1500 0.0000 10.6000 607.2750 34.2300 0.8500 0.0563 0.0014 234.8000
0 1 3 1 2 41 16.3500 0.0000 10.6000 607.2750 38.4300 0.8500 0.0632 0.0014 234.8000
0 1 3 1 2 42 20.5500 0.0000 10.6000 607.2750 42.6300 0.8500 0.0701 0.0014 234.8000
0 1 3 1 2 43 24.7500 0.0000 10.6000 607.2750 46.8300 0.8500 0.0770 0.0014 234.8000
0 1 3 1 2 44 28.9500 0.0000 10.6000 607.2750 51.0300 0.8500 0.0838 0.0014 234.8000
0 1 3 1 2 45 33.1500 0.0000 10.6000 607.2750 55.2300 0.8500 0.0907 0.0014 234.8000
0 1 3 1 2 46 37.3500 0.0000 10.6000 607.2750 59.4300 0.8500 0.0976 0.0014 234.8000
0 1 3 1 2 47 41.5500 0.0000 10.6000 607.2750 63.6300 0.8500 0.1044 0.0014 234.8000
0 1 3 1 2 48 45.7500 0.0000 10.6000 607.2750 67.8300 0.8500 0.1112 0.0014 234.8000
0 1 3 1 2 49 49.9500 0.0000 10.6000 607.2750 72.0300 0.8500 0.1181 0.0014 234.8000
0 1 3 1 2 50 54.1500 0.0000 10.6000 607.2750 76.2300 0.8500 0.1249 0.0014 234.8000
0 1 3 1 2 51 58.3500 0.0000 10.6000 607.2750 80.4300 0.8500 0.1317 0.0014 234.8000
0 1 3 1 2 52 62.5500 0.0000 10.6000 607.2750 84.6300 0.8500 0.1385 0.0014 234.8000
0 1 3 1 2 53 66.7500 0.0000 10.6000 607.2750 88.8300 0.8500 0.1452 0.0014 234.8000
0 1 3 1 2 54 70.9500 0.0000 10.6000 607.2750 93.0300 0.8500 0.1520 0.0014 234.8000
0 1 3 1 2 55 75.1500 0.0000 10.6000 607.2750 97.2300 0.8500 0.1588 0.0014 234.8000
0 1 3 1 2 56 79.3500 0.0000 10.6000 607.2750 101.4300 0.8500 0.1655 0.0014 234.8000
0 1 3 1 2 57 83.5500 0.0000 10.6000 607.2750 105.6300 0.8500 0.1722 0.0014 234.8000
0 1 3 1 2 58 87.7500 0.0000 10.6000 607.2750 109.8300 0.8500 0.1789 0.0014 234.8000
0 1 3 1 2 59 91.9500 0.0000 10.6000 607.2750 114.0300 0.8500 0.1856 0.0014 234.8000
0 1 3 1 2 60 96.1500 0.0000 10.6000 607.2750 118.2300 0.8500 0.1923 0.0014 234.8000
0 1 3 1 2 61 100.3500 0.0000 10.6000 607.2750 122.4300 0.8500 0.1989 0.0014 234.8000
0 1 3 1 2 62 104.5500 0.0000 10.6000 607.2750 126.6300 0.8500 0.2056 0.0014 234.8000
0 1 3 1 2 63 108.7500 0.0000 10.6000 607.2750 130.8300 0.8500 0.2122 0.0014 234.8000
0 1 3 1 2 64 112.9500 0.0000 10.6000 607.2750 135.0300 0.8500 0.2188 0.0014 234.8000
0 1 3 1 2 65 117.1500 0.0000 10.6000 607.2750 139.2300 0.8500 0.2254 0.0014 234.8000
0 1 3 1 2 66 121.3500 0.0000 10.6000 607.2750 143.4300 0.8500 0.2319 0.0014 234.8000
0 1 3 1 2 67 125.5500 0.0000 10.6000 607.2750 147.6300 0.8500 0.2385 0.0014 234.8000
0 1 3 1 2 68 129.7500 0.0000 10.6000 607.2750 151.8300 0.8500 0.2450 0.0014 234.8000
0 1 3 1 2 69 133.9500 0.0000 10.6000 607.2750 156.0300 0.8500 0.2515 0.0014 234.8000
0 1 3 1 2 70 138.1500 0.0000 10.6000 607.2750 160.2300 0.8500 0.2580 0.0014 234.8000
0 1 3 1 2 71 142.3500 0.0000 10.6000 607.2750 164.4300 0.8500 0.2644 0.0014 234.8000
0 1 3 1 2 72 146.5500 0.0000 10.6000 607.2750 168.6300 0.8500 0.2709 0.0013 234.8000
0 1 3 1 3 1 -149.5500 0.0000 9.3000 608.5750 -127.4700 0.8500 -0.2065 0.0014 234.8000
0 1 3 1 3 2 -145.3500 0.0000 9.3000 608.5750 -123.2700 0.8500 -0.1999 0.0014 234.8000
0 1 3 1 3 3 -141.1500 0.0000 9.3000 608.5750 -119.0700 0.8500 -0.1932 0.0014 234.8000
0 1 3 1 3 4 -136.9500 0.0000 9.3000 608.5750 -114.8700 0.8500 -0.1866 0.0014 234.8000
0 1 3 1 3 5 -132.7500 0.0000 9.3000 608.5750 -110.6700 0.8500 -0.1799 0.0014 234.8000
0 1 3 1 3 6 -128.5500 0.0000 9.3000 608.5750 -106.4700 0.8500 -0.1732 0.0014 234.8000
0 1 3 1 3 7 -124.3500 0.0000 9.3000 608.5750 -102.2700 0.8500 -0.1665 0.0014 234.8000
0 1 3 1 3 8 -120.1500 0.0000 9.3000 608.5750 -98.0700 0.8500 -0.1598 0.0014 234.8000
0 1 3 1 3 9 -115.9500 0.0000 9.3000 608.5750 -93.8700 0.8500 -0.1530 0.0014 234.8000
0 1 3 1 3 10 -111.7500 0.0000 9.3000 608.5750 -89.6700 0.8500 -0.1463 0.0014 234.8000
0 1 3 1 3 11 -107.5500 0.0000 9.3000 608.5750 -85.4700 0.8500 -0.1395 0.0014 234.8000
0 1 3 1 3 12 -103.3500 0.0000 9.3000 608.5750 -81.2700 0.8500 -0.1328 0.0014 234.8000
0 1 3 1 3 13 -99.1500 0.0000 9.3000 608.5750 -77.0700 0.8500 -0.1260 0.0014 234.8000
0 1 3 1 3 14 -94.9500 0.0000 9.3000 608.5750 -72.8700 0.8500 -0.1192 0.0014 234.8000
0 1 3 1 3 15 -90.7500 0.0000 9.3000 608.5750 -68.6700 0.8500 -0.1124 0.0014 234.8000
0 1 3 1 3 16 -86.5500 0.0000 9.3000 608.5750 -64.4700 0.8500 -0.1055 0.0014 234.8000
0 1 3 1 3 17 -82.3500 0.0000 9.3000 608.5750 -60.2700 0.8500 -0.0987 0.0014 234.8000
0 1 3 1 3 18 -78.1500 0.0000 9.3000 608.5750 -56.0700 0.8500 -0.0919 0.0014 234.8000
0 1 3 1 3 19 -73.9500 0.0000 9.3000 608.5750 -51.8700 0.8500 -0.0850 0.0014 234.8000
0 1 3 1 3 20 -69.7500 0.0000 9.3000 608.5750 -47.6700 0.8500 -0.0782 0.0014 234.8000
0 1 3 1 3 21 -65.5500 0.0000 9.3000 608.5750 -43.4700 0.8500 -0.0713 0.0014 234.8000
0 1 3 1 3 22 -61.3500 0.0000 9.3000 608.5750 -39.2700 0.8500 -0.0644 0.0014 234.8000
0 1 3 1 3 23 -57.1500 0.0000 9.3000 608.5750 -35.0700 0.8500 -0.0576 0.0014 234.8000
0 1 3 1 3 24 -52.9500 0.0000 9.3000 608.5750 -30.8700 0.8500 -0.0507 0.0014 234.8000
0 1 3 1 3 25 -48.7500 0.0000 9.3000 608.5750 -26.6700 0.8500 -0.0438 0.0014 234.8000
0 1 3 1 3 26 -44.5500 0.0000 9.3000 608.5750 -22.4700 0.8500 -0.0369 0.0014 234.8000
0 1 3 1 3 27 -40.3500 0.0000 9.3000 608.5750 -18.2700 0.8500 -0.0300 0.0014 234.8000
0 1 3 1 3 28 -36.1500 0.0000 9.3000 608.5750 -14.0700 0.8500 -0.0231 0.0014 234.8000
0 1 3 1 3 29 -31.9500 0.0000 9.3000 608.5750 -9.8700 0.8500 -0.0162 0.0014 234.8000
0 1 3 1 3 30 -27.7500 0.0000 9.3000 608.5750 -5.6700 0.8500 -0.0093 0.0014 234.8000
0 1 3 1 3 31 -23.5500 0.0000 9.3000 608.5750 -1.4700 0.8500 -0.0024 0.0014 234.8000
0 1 3 1 3 32 -19.3500 0.0000 9.3000 608.5750 2.7300 0.8500 0.0045 0.0014 234.8000
0 1 3 1 3 33 -15.1500 0.0000 9.3000 608.5750 6.9300 0.8500 0.0114 0.0014 234.8000
0 1 3 1 3 34 -10.9500 0.0000 9.3000 608.5750 11.1300 0.8500 0.0183 0.0014 234.8000
0 1 3 1 3 35 -6.7500 0.0000 9.3000 608.5750 15.3300 0.8500 0.0252 0.0014 234.8000
0 1 3 1 3 36 -2.5500 0.0000 9.3000 608.5750 19.5300 0.8500 0.0321 0.0014 234.8000
0 1 3 1 3 37 1.6500 0.0000 9.3000 608.5750 23.7300 0.8500 0.0390 0.0014 234.8000
